y,session_label,comm,iso_outlier,lof_outlier,both_flagged,cluster_KMeans (k=4),cluster_GMM (k=4),cluster_Agglomerative (k=4),cluster_DBSCAN,orig_index
0,unknown,StyleThread#2,0,0,False,0,1,2,-1,1938
0,unknown,ksoftirqd/4,0,1,False,0,1,2,-1,1939
0,unknown,HTML5 Parser,0,0,False,0,1,2,0,1940
0,unknown,firefo:traceq0,0,0,False,0,1,2,8,1941
0,unknown,gvfs-afc-volume,0,0,False,0,1,2,0,1942
0,unknown,Timer,0,0,False,0,1,2,19,1943
0,unknown,code,1,0,False,2,3,1,-1,1944
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,1945
0,unknown,Thread-44 (_han,0,0,False,0,1,2,0,1946
0,unknown,Thread-21 (_han,0,0,False,0,1,2,0,1947
0,unknown,cat,0,0,False,2,0,1,-1,1948
0,unknown,StreamTrans #31,0,0,False,0,1,1,-1,1949
0,unknown,sed,0,0,False,2,0,1,-1,1950
0,unknown,HTML5 Parser,0,0,False,0,1,1,10,1951
0,unknown,Thread-68 (work,0,0,False,0,1,2,0,1952
0,unknown,cat,0,0,False,2,0,1,4,1953
0,unknown,gly-rayon-5,0,0,False,0,1,1,10,1954
0,unknown,FSBroker21724,0,0,False,0,1,2,0,1955
0,unknown,which,0,0,False,2,0,1,-1,1956
1,unknown,ProcessHangMon,0,0,False,0,1,2,0,1957
0,unknown,python,1,0,False,2,0,1,-1,1958
0,unknown,rtkit-daemon,0,0,False,2,0,1,-1,1959
1,unknown,IPC I/O Child,0,0,False,0,1,2,0,1960
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,1961
0,unknown,StyleThread#5,0,0,False,0,1,2,-1,1962
1,unknown,libuv-worker,0,0,False,0,1,2,0,1964
0,unknown,WRWorker#2,0,0,False,0,1,2,-1,1965
1,unknown,Priority Queue ,0,0,False,0,1,2,-1,1966
0,unknown,WRRende~ckend#1,0,0,False,0,1,1,-1,1967
0,unknown,sudo,1,0,False,2,0,1,-1,1968
0,unknown,Thread-106 (wor,0,0,False,0,1,2,0,1969
0,unknown,Thread-216 (wor,0,0,False,0,1,2,0,1970
0,unknown,sh,0,0,False,2,0,1,-1,1971
0,unknown,ps,1,0,False,2,0,1,-1,1972
0,unknown,git,0,1,False,2,0,1,-1,1973
0,unknown,Thread-98 (_han,0,0,False,0,1,2,0,1974
2,unknown,Thread-156 (wor,0,0,False,0,1,2,-1,1975
0,unknown,Thread-14 (work,0,0,False,0,1,2,0,1976
0,unknown,Thread-125 (wor,0,0,False,0,1,2,-1,1977
0,unknown,cat,0,0,False,2,0,1,6,1978
0,unknown,gdbus,0,0,False,0,1,2,0,1979
0,unknown,DNS Res~er #522,0,0,False,0,1,2,0,1980
0,unknown,V8Worker,0,0,False,0,1,2,0,1981
0,unknown,sh,0,1,False,2,0,1,-1,1982
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,1983
0,unknown,Thread-92 (work,0,0,False,0,1,2,0,1984
0,unknown,sudo,0,0,False,2,0,1,-1,1985
0,unknown,code,1,0,False,2,3,1,-1,1986
0,unknown,sqldb:c~lite #9,0,0,False,0,1,2,0,1987
0,unknown,Thread-10 (_han,0,0,False,0,1,2,0,1988
2,unknown,IPC I/O Child,0,0,False,0,1,2,0,1989
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,1990
0,unknown,unix_chkpwd,0,0,False,2,0,1,-1,1991
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,1992
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,0,1993
0,unknown,sudo,1,1,True,2,0,1,-1,1994
0,unknown,Thread-1 (worke,0,0,False,0,1,2,0,1995
0,unknown,cat,0,0,False,2,0,1,4,1996
0,unknown,Thread-71 (work,0,0,False,0,1,2,0,1997
0,unknown,code,1,1,True,2,3,1,-1,1998
0,unknown,bash,0,1,False,2,0,1,-1,1999
0,unknown,gdbus,0,0,False,0,1,2,0,2000
0,unknown,Thread-11 (_han,0,1,False,0,1,2,0,2001
0,unknown,Thread-47 (work,0,0,False,0,1,2,0,2002
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,2003
0,unknown,code,0,1,False,2,0,1,-1,2004
0,unknown,StyleThread#2,0,0,False,0,1,1,-1,2005
0,unknown,Thread-88 (_han,0,0,False,0,1,2,0,2006
0,unknown,Thread-34 (work,0,0,False,0,1,2,0,2007
0,unknown,cat,0,0,False,2,0,1,4,2008
0,unknown,git,0,0,False,2,0,1,-1,2009
0,unknown,code,0,0,False,2,0,1,-1,2010
1,unknown,gmain,0,0,False,0,1,2,0,2011
0,unknown,Thread-94 (work,0,0,False,0,1,2,0,2012
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,2013
0,unknown,Thread-134 (wor,0,0,False,0,1,2,5,2014
0,unknown,bpftool,0,0,False,2,0,1,-1,2015
0,unknown,cat,0,0,False,2,0,1,6,2016
0,unknown,Thread-82 (work,0,0,False,0,1,2,0,2017
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,2018
0,unknown,WRWorkerLP#0,0,0,False,0,1,1,-1,2019
0,unknown,sed,0,0,False,2,0,1,20,2020
0,unknown,cat,0,0,False,2,0,1,6,2021
0,unknown,gdbus,0,0,False,0,1,2,0,2022
0,unknown,Thread-1 (worke,0,0,False,0,1,2,0,2023
1,unknown,WRWorkerLP#6,0,0,False,0,1,1,-1,2024
2,unknown,cpuUsage.sh,0,0,False,2,0,1,18,2025
1,unknown,Thread-126 (wor,0,0,False,0,1,2,0,2026
0,unknown,sqldb:c~lite #9,0,0,False,0,1,2,0,2027
0,unknown,code,0,0,False,0,1,2,-1,2028
0,unknown,TaskCon~ller #7,0,0,False,0,1,2,0,2029
2,unknown,Thread-159 (wor,0,0,False,0,1,2,-1,2030
0,unknown,cat,0,1,False,2,0,1,-1,2031
0,unknown,bpftool,0,1,False,2,0,1,-1,2032
0,unknown,code,0,0,False,0,1,2,0,2033
0,unknown,sh,0,0,False,2,0,1,-1,2034
0,unknown,gdbus,0,0,False,0,1,2,0,2035
0,unknown,Thread-7 (worke,0,0,False,0,1,2,0,2036
0,unknown,StreamTrans #52,0,0,False,0,1,2,-1,2037
0,unknown,StyleThread#1,0,0,False,0,1,2,0,2038
0,unknown,gdbus,0,0,False,0,1,2,0,2039
0,unknown,Thread-42 (_han,0,0,False,0,1,2,-1,2040
0,unknown,sleep,0,0,False,2,0,1,-1,2041
2,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,2042
1,unknown,WebExtensions,0,0,False,2,0,1,-1,2043
0,unknown,StreamT~ns #624,0,0,False,0,1,2,0,2044
0,unknown,Thread-46 (work,0,0,False,0,1,2,0,2045
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,2046
0,unknown,pool-spawner,0,0,False,0,1,2,0,2047
0,unknown,DelayedTaskSche,0,0,False,0,1,2,0,2048
0,unknown,pet,0,0,False,0,1,2,8,2049
0,unknown,Thread-22 (_han,0,0,False,0,1,2,0,2050
0,unknown,Thread-16 (work,0,0,False,0,1,2,0,2051
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,2052
0,unknown,JS Helper,0,0,False,0,1,2,0,2053
0,unknown,Thread-93 (work,0,0,False,0,1,2,0,2054
0,unknown,cat,0,0,False,2,0,1,-1,2055
0,unknown,Thread-98 (_han,0,0,False,0,1,2,0,2056
0,unknown,DOM Worker,0,0,False,0,1,2,-1,2057
0,unknown,Thread-58 (work,0,0,False,0,1,2,0,2058
0,unknown,gmain,0,0,False,0,1,2,0,2059
0,unknown,WRScene~ilder#1,0,0,False,0,1,2,-1,2060
1,unknown,V8Worker,0,0,False,0,1,2,-1,2061
0,unknown,python,0,0,False,0,1,1,-1,2062
0,unknown,bpftool,1,0,False,2,0,1,-1,2063
0,unknown,JS Helper,0,0,False,0,1,2,0,2064
0,unknown,StreamTrans #53,0,0,False,0,1,2,0,2065
0,unknown,IPC I/O Child,0,0,False,0,1,2,8,2066
0,unknown,ImageBridgeChld,0,1,False,0,1,1,-1,2067
0,unknown,Thread-24 (work,0,0,False,0,1,2,0,2068
0,unknown,gmain,0,0,False,0,1,2,0,2069
0,unknown,python,1,1,True,2,0,1,-1,2070
1,unknown,Thread-153 (_ha,0,0,False,0,1,2,-1,2071
0,unknown,Thread-17 (work,0,0,False,0,1,2,0,2072
0,unknown,kworker/u32:3,0,1,False,2,0,1,-1,2073
1,unknown,Thread-35 (work,0,0,False,0,1,2,0,2074
0,unknown,Backgro~Pool #1,0,0,False,0,1,2,-1,2075
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,2076
0,unknown,Timer,0,0,False,0,1,2,0,2077
0,unknown,Thread-60 (work,0,0,False,0,1,2,0,2078
0,unknown,Timer,0,0,False,0,1,2,22,2079
0,unknown,Thread-63 (work,0,0,False,0,1,2,-1,2080
0,unknown,pool-spawner,0,0,False,0,1,2,0,2081
0,unknown,Backgro~Pool #3,0,0,False,0,1,2,-1,2082
0,unknown,Thread-52 (work,0,0,False,0,1,2,0,2083
0,unknown,WRScene~derLP#1,0,1,False,0,1,2,-1,2084
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,2085
1,unknown,sh,0,0,False,2,0,1,-1,2086
1,unknown,Thread-148 (wor,0,0,False,0,1,2,-1,2087
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,2088
0,unknown,Backgro~Pool #3,0,0,False,0,1,2,0,2089
0,unknown,pet,0,0,False,0,1,1,-1,2090
0,unknown,Thread-29 (work,0,0,False,0,1,2,0,2091
0,unknown,cat,0,0,False,2,0,1,4,2092
0,unknown,Thread-24 (work,0,0,False,0,1,2,0,2093
0,unknown,cat,0,0,False,2,0,1,6,2094
0,unknown,thermald,0,0,False,0,1,2,-1,2095
0,unknown,Thread-220 (_ha,0,0,False,0,1,2,0,2096
0,unknown,V8Worker,0,0,False,0,1,2,-1,2097
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,0,2098
0,unknown,StreamTrans #51,0,0,False,0,1,2,0,2099
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,2100
0,unknown,pet,0,0,False,0,1,1,10,2101
0,unknown,sh,0,0,False,2,0,1,-1,2102
0,unknown,Thread-205 (wor,0,0,False,0,1,2,0,2103
0,unknown,Timer,0,0,False,0,1,2,0,2105
1,unknown,Thread-154 (_ha,0,0,False,0,1,2,0,2106
0,unknown,Thread-39 (work,0,0,False,0,1,2,0,2107
0,unknown,JS Helper,0,1,False,0,1,2,-1,2108
0,unknown,Thread-90 (work,0,0,False,0,1,2,0,2109
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,2110
0,unknown,Task Runner for,0,0,False,0,1,2,-1,2111
0,unknown,code,0,0,False,0,1,2,0,2112
0,unknown,sh,0,1,False,2,0,1,-1,2113
0,unknown,Thread-88 (_han,0,0,False,0,1,2,0,2114
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,2115
0,unknown,git,0,1,False,2,0,1,-1,2116
0,unknown,sh,0,1,False,2,0,1,-1,2117
0,unknown,Thread-192 (wor,0,0,False,0,1,2,-1,2118
0,unknown,Thread-36 (work,0,0,False,0,1,2,0,2119
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,2120
0,unknown,V8Worker,0,0,False,0,1,2,0,2121
0,unknown,Mutter Input Th,0,0,False,0,1,1,-1,2122
0,unknown,WRScene~ilder#1,0,0,False,0,1,2,-1,2123
0,unknown,Socket Thread,0,0,False,0,1,2,-1,2124
0,unknown,Thread-211 (wor,0,0,False,0,1,2,0,2125
0,unknown,Thread-12 (work,0,0,False,0,1,2,0,2126
0,unknown,Thread-83 (work,0,0,False,0,1,2,0,2127
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,2128
0,unknown,python,1,1,True,2,3,1,-1,2130
0,unknown,cat,0,0,False,2,0,1,-1,2132
0,unknown,systemd-logind,0,0,False,2,0,1,-1,2133
0,unknown,cat,0,0,False,2,0,1,6,2134
0,unknown,kworker/u32:0,1,0,False,2,0,1,-1,2135
0,unknown,evolution-alarm,0,1,False,2,0,1,-1,2136
0,unknown,WaylandProxy,0,0,False,0,1,1,-1,2137
0,unknown,async-io,0,0,False,0,1,2,0,2138
0,unknown,libuv-worker,0,0,False,0,1,2,0,2139
0,unknown,Thread-68 (work,0,0,False,0,1,2,0,2140
0,unknown,kworker/u33:1,1,1,True,0,3,1,-1,2141
0,unknown,pool-93,0,0,False,0,1,2,14,2142
0,unknown,TaskCon~ller #4,0,0,False,0,1,2,0,2143
0,unknown,pet,0,0,False,0,1,2,5,2144
0,unknown,Thread-34 (work,0,0,False,0,1,2,0,2145
0,unknown,zbus::Connectio,0,0,False,0,1,1,10,2146
0,unknown,IPC I/O Child,0,0,False,0,1,2,-1,2147
0,unknown,cat,0,0,False,2,0,1,4,2148
0,unknown,journal-offline,0,0,False,0,1,2,0,2149
1,unknown,xdg-document-po,0,0,False,2,0,1,-1,2150
0,unknown,Thread-144 (wor,0,0,False,0,1,2,-1,2151
0,unknown,NetworkManager,1,0,False,2,0,1,-1,2152
0,unknown,code,1,1,True,2,3,1,-1,2153
0,unknown,sudo,0,0,False,0,0,1,-1,2154
0,unknown,sed,0,0,False,2,0,1,16,2155
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,2156
0,unknown,hwrng,0,0,False,0,1,2,-1,2157
2,unknown,bpftool,1,0,False,2,0,1,-1,2158
1,unknown,Thread-133 (wor,0,0,False,0,1,2,0,2159
0,unknown,TaskCon~ller #7,0,0,False,0,1,2,0,2160
0,unknown,sed,0,0,False,2,0,1,16,2161
0,unknown,StreamT~ns #631,0,0,False,0,1,2,0,2162
0,unknown,libuv-worker,0,0,False,0,1,2,-1,2163
0,unknown,sed,0,0,False,2,0,1,16,2164
1,unknown,Thread-163 (_ha,0,0,False,0,1,2,-1,2165
0,unknown,KMS thread,0,0,False,0,3,1,-1,2166
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,2167
0,unknown,StreamT~ns #633,0,0,False,0,1,2,-1,2168
0,unknown,wireplumber,0,0,False,2,0,1,-1,2169
0,unknown,pet,0,0,False,0,1,1,10,2170
0,unknown,sh,0,0,False,2,0,1,-1,2171
0,unknown,Thread-19 (work,0,0,False,0,1,2,0,2172
0,unknown,Mutter Input Th,0,0,False,0,3,1,-1,2173
0,unknown,Thread-89 (work,0,0,False,0,1,2,0,2174
0,unknown,migration/6,0,1,False,0,1,2,0,2175
0,unknown,update-notifier,0,0,False,2,0,1,-1,2176
0,unknown,mutter-x11-fram,1,1,True,2,0,1,-1,2177
0,unknown,StreamT~ns #209,0,0,False,0,1,2,-1,2178
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,-1,2179
1,unknown,RemoteLzyStream,0,0,False,0,1,2,-1,2180
0,unknown,git,0,1,False,2,0,1,-1,2181
0,unknown,StreamTrans #55,0,0,False,0,1,2,0,2182
0,unknown,Thread-15 (work,0,0,False,0,1,2,0,2183
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,0,2184
0,unknown,git,0,0,False,2,0,1,-1,2185
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,2186
0,unknown,bwrap,0,0,False,0,1,1,-1,2187
0,unknown,xdg-desktop-por,0,0,False,2,0,1,-1,2188
0,unknown,Thread-103 (wor,0,0,False,0,1,2,0,2189
1,unknown,WRWorkerLP#4,0,0,False,0,1,1,-1,2190
0,unknown,Thread-216 (wor,0,0,False,0,1,2,0,2191
1,unknown,WRWorker#1,0,1,False,0,1,2,-1,2192
0,unknown,Chrome_ChildIOT,0,0,False,0,1,1,-1,2193
0,unknown,gsd-housekeepin,0,0,False,2,0,1,-1,2194
0,unknown,Thread-94 (work,0,0,False,0,1,2,0,2195
0,unknown,CompositorTileW,0,0,False,0,1,2,0,2196
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,0,2197
0,unknown,bash,0,0,False,2,0,1,-1,2198
1,unknown,Thread-195 (wor,0,0,False,0,1,2,0,2199
0,unknown,Thread-35 (work,0,0,False,0,1,2,0,2200
0,unknown,JS Helper,0,0,False,0,1,2,0,2201
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,2202
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,-1,2204
0,unknown,sh,0,0,False,2,1,1,-1,2205
0,unknown,firefox:gdrv0,0,0,False,0,1,2,-1,2206
0,unknown,Thread-98 (_han,0,0,False,0,1,2,0,2207
1,unknown,QuotaManager IO,0,0,False,0,1,2,0,2208
0,unknown,Thread-18 (work,0,0,False,0,1,2,0,2209
0,unknown,cpuUsage.sh,0,0,False,2,0,1,15,2210
0,unknown,Thread-25 (work,0,0,False,0,1,2,0,2211
1,unknown,Thread-121 (_ha,0,0,False,0,1,2,-1,2212
0,unknown,gsd-housekeepin,0,0,False,2,0,1,-1,2213
0,unknown,WRWorkerLP#1,0,0,False,0,1,1,-1,2214
0,unknown,sed,0,0,False,2,0,1,-1,2215
1,unknown,sleep,1,0,False,2,0,1,-1,2216
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,2217
1,unknown,Thread-181 (wor,0,0,False,0,1,2,0,2218
0,unknown,Compositor,0,0,False,0,3,1,-1,2219
0,unknown,Timer,0,0,False,0,1,2,0,2220
0,unknown,pet,0,0,False,0,1,1,-1,2221
0,unknown,libuv-worker,0,0,False,0,1,2,0,2222
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,2223
0,unknown,Thread-106 (wor,0,0,False,0,1,2,0,2224
0,unknown,Thread-5 (worke,0,0,False,0,1,2,0,2225
0,unknown,Thread-81 (work,0,0,False,0,1,2,0,2226
0,unknown,Thread-36 (work,0,0,False,0,1,2,0,2227
0,unknown,systemd-resolve,0,0,False,2,0,1,-1,2228
0,unknown,Thread-192 (wor,0,0,False,0,1,2,-1,2229
0,unknown,pet,0,0,False,0,1,1,-1,2230
0,unknown,Thread-88 (_han,0,0,False,0,1,2,0,2231
0,unknown,Thread-77 (_han,0,0,False,0,1,2,0,2232
0,unknown,kworker/u33:0,0,0,False,0,0,1,-1,2233
0,unknown,TaskCon~ller #3,0,0,False,0,1,2,0,2234
0,unknown,DelayedTaskSche,0,0,False,0,1,2,0,2235
0,unknown,gdbus,0,0,False,0,1,2,0,2236
0,unknown,python,1,1,True,2,3,1,-1,2237
0,unknown,code,0,1,False,0,1,2,-1,2238
1,unknown,cpuUsage.sh,0,0,False,0,1,1,7,2239
0,unknown,gsd-sharing,0,0,False,2,0,1,-1,2240
0,unknown,Thread-67 (work,0,0,False,0,1,2,0,2241
0,unknown,python,1,1,True,2,3,1,-1,2242
0,unknown,StreamT~ns #624,0,1,False,0,1,1,-1,2243
0,unknown,Thread-11 (_han,0,0,False,0,1,2,0,2244
0,unknown,code,0,0,False,0,1,2,0,2245
0,unknown,Thread-14 (work,0,0,False,0,1,2,0,2246
0,unknown,Thread-44 (_han,0,0,False,0,1,2,0,2247
0,unknown,Timer,0,0,False,0,1,2,19,2248
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,2250
0,unknown,snapd,0,0,False,0,1,2,0,2251
1,unknown,libuv-worker,0,0,False,0,1,2,0,2252
0,unknown,pool-spawner,0,0,False,0,1,2,0,2253
1,unknown,Thread-46 (work,0,0,False,0,1,2,-1,2254
0,unknown,bpftool,0,0,False,2,0,1,-1,2255
0,unknown,DNS Res~er #514,0,0,False,0,1,2,0,2256
0,unknown,TaskCon~ller #7,0,0,False,0,1,2,0,2257
1,unknown,code,1,0,False,2,0,1,-1,2258
0,unknown,gmain,0,0,False,0,1,2,0,2259
0,unknown,StyleThread#5,0,0,False,0,1,2,-1,2260
0,unknown,Timer,0,0,False,0,1,2,19,2261
0,unknown,Chrome_ChildIOT,0,0,False,0,1,1,-1,2262
0,unknown,python,0,0,False,0,1,1,-1,2263
1,unknown,StyleThread#4,0,0,False,0,1,2,-1,2264
1,unknown,Web Content,0,0,False,2,0,1,-1,2265
0,unknown,Thread-48 (work,0,0,False,0,1,2,0,2266
0,unknown,TaskCon~ller #7,0,0,False,0,1,2,0,2267
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,2268
0,unknown,cat,0,0,False,2,0,1,6,2269
0,unknown,migration/5,0,1,False,0,1,2,0,2270
0,unknown,DedicatedWorker,0,0,False,0,1,2,-1,2271
0,unknown,bpftool,1,0,False,2,0,1,-1,2272
0,unknown,Thread-216 (wor,0,0,False,0,1,2,-1,2273
0,unknown,Thread-77 (_han,0,0,False,0,1,2,0,2274
0,unknown,MediaDe~ine #76,0,0,False,0,1,2,0,2275
0,unknown,cat,0,0,False,2,0,1,6,2276
1,unknown,Thread-198 (_ha,0,0,False,0,1,2,0,2277
0,unknown,zbus::Connectio,0,0,False,0,1,2,0,2278
0,unknown,cpuUsage.sh,0,0,False,2,0,1,15,2279
1,unknown,Thread-171 (wor,0,0,False,0,1,2,-1,2280
0,unknown,Thread-25 (work,0,0,False,0,1,2,0,2281
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,2282
0,unknown,Thread-137 (wor,0,0,False,0,1,2,-1,2283
0,unknown,VizCompositorTh,0,0,False,0,1,1,-1,2285
0,unknown,which,0,0,False,2,0,1,-1,2286
0,unknown,sh,0,0,False,2,0,1,1,2287
0,unknown,libuv-worker,0,0,False,0,1,2,0,2288
0,unknown,Thread-182 (wor,0,0,False,0,1,2,0,2289
0,unknown,Thread-22 (_han,0,0,False,0,1,2,0,2290
0,unknown,sh,0,1,False,2,0,1,-1,2291
1,unknown,StreamT~ns #636,0,1,False,0,1,2,-1,2292
0,unknown,Thread-54 (_han,0,0,False,0,1,2,0,2293
0,unknown,Thread-39 (work,0,0,False,0,1,2,0,2294
1,unknown,Thread-140 (wor,0,0,False,0,1,2,-1,2295
2,unknown,Thread-155 (wor,0,0,False,0,1,2,-1,2296
0,unknown,Thread-90 (work,0,0,False,0,1,2,0,2297
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,2298
0,unknown,ksoftirqd/0,0,1,False,0,1,2,-1,2299
0,unknown,cat,0,0,False,2,0,1,21,2300
0,unknown,sh,0,1,False,2,0,1,-1,2301
0,unknown,sh,0,0,False,2,0,1,-1,2302
0,unknown,Thread-101 (wor,0,0,False,0,1,2,0,2303
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,2304
0,unknown,code,0,0,False,0,1,2,-1,2305
0,unknown,JS Watchdog,0,0,False,0,1,2,0,2306
0,unknown,gmain,0,0,False,0,1,2,0,2307
0,unknown,ThreadPoolSingl,0,0,False,0,1,2,0,2308
0,unknown,Thread-208 (_ha,0,1,False,0,1,2,0,2309
0,unknown,JS Helper,0,0,False,0,1,2,0,2310
0,unknown,bash,0,0,False,2,0,1,-1,2311
0,unknown,Socket Thread,0,0,False,0,1,2,0,2312
0,unknown,WRWorkerLP#2,0,0,False,0,1,1,-1,2313
0,unknown,kcompactd0,0,0,False,0,0,2,-1,2314
0,unknown,gly-rayon-3,0,0,False,0,1,2,8,2315
0,unknown,gdbus,0,0,False,0,1,2,0,2316
0,unknown,Thread-213 (wor,0,0,False,0,1,2,0,2317
0,unknown,gmain,0,0,False,0,1,2,0,2318
0,unknown,VizCompositorTh,0,0,False,0,1,1,-1,2319
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,2320
0,unknown,Thread-4 (worke,0,0,False,0,1,2,0,2321
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,2322
1,unknown,Thread-121 (_ha,0,1,False,0,1,2,-1,2323
0,unknown,pet,0,0,False,0,1,1,-1,2324
0,unknown,sed,0,0,False,2,0,1,16,2325
0,unknown,StyleThread#2,0,0,False,0,1,2,0,2326
0,unknown,gdbus,0,0,False,0,1,2,0,2327
0,unknown,Thread-26 (work,0,0,False,0,1,2,0,2328
0,unknown,Isolated Web Co,0,0,False,2,0,1,-1,2329
0,unknown,Thread-5 (worke,0,0,False,0,1,2,0,2330
0,unknown,sh,0,0,False,2,0,1,-1,2331
0,unknown,V8Worker,0,1,False,0,1,2,0,2332
0,unknown,snapd,0,0,False,0,1,2,0,2333
0,unknown,libuv-worker,0,0,False,0,1,2,-1,2334
0,unknown,cat,0,0,False,2,0,1,4,2335
0,unknown,sh,0,0,False,0,1,1,-1,2336
0,unknown,wireplumber,0,0,False,2,0,1,-1,2338
0,unknown,JS Watchdog,0,0,False,0,1,2,0,2339
0,unknown,Thread-73 (work,0,0,False,0,1,2,0,2340
0,unknown,sqldb:c~lite #3,0,0,False,0,1,2,0,2341
1,unknown,code,1,0,False,2,0,1,-1,2342
1,unknown,xdg-desktop-por,1,0,False,2,0,1,-1,2343
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,2344
1,unknown,DOM Worker,0,0,False,0,1,2,0,2346
0,unknown,code,0,0,False,0,1,1,-1,2347
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,2348
1,unknown,Thread-47 (work,0,0,False,0,1,2,0,2349
0,unknown,libuv-worker,0,0,False,0,1,2,0,2350
0,unknown,NetworkManager,0,0,False,2,0,1,-1,2351
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,0,2352
0,unknown,sudo,0,0,False,0,0,1,-1,2353
0,unknown,Thread-189 (wor,0,0,False,0,1,2,-1,2354
0,unknown,JS Watchdog,0,0,False,0,1,2,0,2355
0,unknown,Thread-101 (wor,0,0,False,0,1,2,0,2356
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,0,2357
0,unknown,git,0,1,False,2,0,1,-1,2358
0,unknown,Thread-88 (_han,0,0,False,0,1,2,0,2359
0,unknown,gmain,0,0,False,0,1,2,0,2360
0,unknown,ProcessHangMon,0,0,False,0,1,2,0,2361
0,unknown,code,0,1,False,2,0,1,-1,2362
1,unknown,Thread-153 (_ha,0,0,False,0,1,2,0,2363
0,unknown,JS Helper,0,0,False,0,1,2,0,2364
0,unknown,Thread-36 (work,0,0,False,0,1,2,0,2365
0,unknown,Privileged Cont,1,0,False,2,0,1,-1,2366
0,unknown,Thread-3 (worke,0,0,False,0,1,2,0,2367
0,unknown,DNS Res~er #521,0,0,False,0,1,2,-1,2368
1,unknown,cpuUsage.sh,0,0,False,0,1,1,-1,2369
0,unknown,Socket Thread,0,0,False,0,1,2,-1,2370
0,unknown,IPDL Background,0,0,False,0,1,2,-1,2371
0,unknown,sed,0,0,False,2,0,1,-1,2372
0,unknown,thermald,0,0,False,0,1,2,-1,2373
1,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,2374
0,unknown,Timer,0,0,False,0,1,2,-1,2375
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,2376
0,unknown,gdbus,0,0,False,0,1,2,-1,2377
0,unknown,(whoopsie-uplo),0,1,False,2,0,1,-1,2378
0,unknown,Thread-13 (work,0,0,False,0,1,2,2,2379
1,unknown,ProcessHangMon,0,0,False,0,1,1,10,2380
0,unknown,Chrome_ChildIOT,0,0,False,0,1,1,-1,2381
0,unknown,Thread-8 (worke,0,0,False,0,1,2,0,2382
0,unknown,ProcessHangMon,0,0,False,0,1,2,0,2383
0,unknown,Thread-199 (wor,0,0,False,0,1,2,0,2384
0,unknown,systemd-oomd,1,1,True,2,0,1,-1,2385
0,unknown,libuv-worker,0,0,False,0,1,2,19,2386
0,unknown,pet,0,0,False,0,1,1,10,2387
0,unknown,Thread-56 (work,0,0,False,0,1,2,0,2388
0,unknown,Thread-14 (work,0,0,False,0,1,2,0,2389
0,unknown,Thread-13 (work,0,0,False,0,1,2,0,2390
0,unknown,cpuUsage.sh,0,1,False,2,0,1,18,2391
0,unknown,Thread-201 (wor,0,0,False,0,1,2,0,2392
0,unknown,firefox:gdrv0,0,0,False,0,1,2,0,2393
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,2394
0,unknown,WRWorkerLP#1,0,0,False,0,1,1,-1,2395
